init_mode,prior,AUC_mean,AUC_std,Best@10_mean,Best@10_std
bad,llm_good,1014.4815138888895,22.716164960497473,52.402722222222216,0.5233852917118842
bad,heuristic,981.0267083333347,30.376365494941602,51.50886111111115,0.2703379986011438
bad,llm_bad,945.5238888888879,64.22272558757781,51.062972222222164,0.7275321197991057
bad,no_prior,749.1408333333326,137.17346038401422,27.758333333333297,11.424463189836384
